relative_time,data_id,co2_concentration,brix,out_temperature,in_temperature,ph,pressure_upper,pressure_lower,batch_id
361500.0,6706.0,18928.0,0.0,30.941947239263804,30.941947239263804,0.0,1010.7670955828221,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.941104294478528,30.941104294478528,0.0,1010.7677668711657,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.94026134969325,30.94026134969325,0.0,1010.7684381595092,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.939418404907975,30.939418404907975,0.0,1010.7691094478528,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.9385754601227,30.9385754601227,0.0,1010.7697807361964,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.937732515337423,30.937732515337423,0.0,1010.7704520245398,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.936889570552147,30.936889570552147,0.0,1010.7711233128834,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.93604662576687,30.93604662576687,0.0,1010.771794601227,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.935203680981594,30.935203680981594,0.0,1010.7724658895705,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.934360736196318,30.934360736196318,0.0,1010.7731371779141,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.93351779141104,30.93351779141104,0.0,1010.7738084662576,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.93267484662577,30.93267484662577,0.0,1010.7744797546012,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.931831901840493,30.931831901840493,0.0,1010.7751510429448,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.930988957055217,30.930988957055217,0.0,1010.7758223312883,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.93014601226994,30.93014601226994,0.0,1010.7764936196319,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.929303067484664,30.929303067484664,0.0,1010.7771649079755,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.928460122699388,30.928460122699388,0.0,1010.777836196319,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.92761717791411,30.92761717791411,0.0,1010.7785074846626,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.926774233128835,30.926774233128835,0.0,1010.7791787730062,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.92593128834356,30.92593128834356,0.0,1010.7798500613496,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.925088343558283,30.925088343558283,0.0,1010.7805213496932,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.924245398773007,30.924245398773007,0.0,1010.7811926380368,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.92340245398773,30.92340245398773,0.0,1010.7818639263803,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.922559509202454,30.922559509202454,0.0,1010.7825352147239,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.921716564417178,30.921716564417178,0.0,1010.7832065030675,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.9208736196319,30.9208736196319,0.0,1010.783877791411,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.920030674846625,30.920030674846625,0.0,1010.7845490797546,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.91918773006135,30.91918773006135,0.0,1010.7852203680982,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.918344785276073,30.918344785276073,0.0,1010.7858916564417,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.917501840490797,30.917501840490797,0.0,1010.7865629447853,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.91665889570552,30.91665889570552,0.0,1010.7872342331289,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.915815950920244,30.915815950920244,0.0,1010.7879055214723,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.91497300613497,30.91497300613497,0.0,1010.7885768098159,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.914130061349695,30.914130061349695,0.0,1010.7892480981595,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.91328711656442,30.91328711656442,0.0,1010.789919386503,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.912444171779143,30.912444171779143,0.0,1010.7905906748466,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.911601226993866,30.911601226993866,0.0,1010.7912619631902,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.91075828220859,30.91075828220859,0.0,1010.7919332515337,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.909915337423314,30.909915337423314,0.0,1010.7926045398773,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.909072392638038,30.909072392638038,0.0,1010.7932758282209,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.90822944785276,30.90822944785276,0.0,1010.7939471165644,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.907386503067485,30.907386503067485,0.0,1010.794618404908,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.90654355828221,30.90654355828221,0.0,1010.7952896932516,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.905700613496933,30.905700613496933,0.0,1010.795960981595,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.904857668711657,30.904857668711657,0.0,1010.7966322699386,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.90401472392638,30.90401472392638,0.0,1010.7973035582822,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.903171779141104,30.903171779141104,0.0,1010.7979748466257,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.902328834355828,30.902328834355828,0.0,1010.7986461349693,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.90148588957055,30.90148588957055,0.0,1010.7993174233129,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.900642944785275,30.900642944785275,0.0,1010.7999887116564,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.8998,30.8998,0.0,1010.80066,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.898957055214723,30.898957055214723,0.0,1010.8013312883436,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.898114110429447,30.898114110429447,0.0,1010.8020025766871,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.897271165644174,30.897271165644174,0.0,1010.8026738650307,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.896428220858898,30.896428220858898,0.0,1010.8033451533743,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.89558527607362,30.89558527607362,0.0,1010.8040164417177,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.894742331288345,30.894742331288345,0.0,1010.8046877300613,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.89389938650307,30.89389938650307,0.0,1010.8053590184049,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.893056441717793,30.893056441717793,0.0,1010.8060303067484,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.892213496932516,30.892213496932516,0.0,1010.806701595092,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.89137055214724,30.89137055214724,0.0,1010.8073728834356,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.890527607361964,30.890527607361964,0.0,1010.8080441717791,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.889684662576688,30.889684662576688,0.0,1010.8087154601227,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.88884171779141,30.88884171779141,0.0,1010.8093867484663,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.887998773006135,30.887998773006135,0.0,1010.8100580368098,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.88715582822086,30.88715582822086,0.0,1010.8107293251534,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.886312883435583,30.886312883435583,0.0,1010.811400613497,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.885469938650306,30.885469938650306,0.0,1010.8120719018405,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.88462699386503,30.88462699386503,0.0,1010.812743190184,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.883784049079754,30.883784049079754,0.0,1010.8134144785276,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.882941104294478,30.882941104294478,0.0,1010.8140857668711,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.8820981595092,30.8820981595092,0.0,1010.8147570552147,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.881255214723925,30.881255214723925,0.0,1010.8154283435583,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.880412269938653,30.880412269938653,0.0,1010.8160996319018,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.879569325153376,30.879569325153376,0.0,1010.8167709202454,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.8787263803681,30.8787263803681,0.0,1010.817442208589,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.877883435582824,30.877883435582824,0.0,1010.8181134969325,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.877040490797548,30.877040490797548,0.0,1010.8187847852761,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.87619754601227,30.87619754601227,0.0,1010.8194560736197,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.875354601226995,30.875354601226995,0.0,1010.8201273619632,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.87451165644172,30.87451165644172,0.0,1010.8207986503068,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.873668711656443,30.873668711656443,0.0,1010.8214699386504,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.872825766871166,30.872825766871166,0.0,1010.8221412269938,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.87198282208589,30.87198282208589,0.0,1010.8228125153374,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.871139877300614,30.871139877300614,0.0,1010.823483803681,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.870296932515338,30.870296932515338,0.0,1010.8241550920245,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.86945398773006,30.86945398773006,0.0,1010.8248263803681,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.868611042944785,30.868611042944785,0.0,1010.8254976687117,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.86776809815951,30.86776809815951,0.0,1010.8261689570552,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.866925153374233,30.866925153374233,0.0,1010.8268402453988,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.866082208588956,30.866082208588956,0.0,1010.8275115337424,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.86523926380368,30.86523926380368,0.0,1010.8281828220859,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.864396319018404,30.864396319018404,0.0,1010.8288541104295,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.863553374233128,30.863553374233128,0.0,1010.829525398773,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.86271042944785,30.86271042944785,0.0,1010.8301966871165,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.86186748466258,30.86186748466258,0.0,1010.8308679754601,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.861024539877302,30.861024539877302,0.0,1010.8315392638036,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.860181595092026,30.860181595092026,0.0,1010.8322105521472,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.85933865030675,30.85933865030675,0.0,1010.8328818404908,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.858495705521474,30.858495705521474,0.0,1010.8335531288343,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.857652760736197,30.857652760736197,0.0,1010.8342244171779,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.85680981595092,30.85680981595092,0.0,1010.8348957055215,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.855966871165645,30.855966871165645,0.0,1010.835566993865,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.85512392638037,30.85512392638037,0.0,1010.8362382822086,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.854280981595092,30.854280981595092,0.0,1010.8369095705522,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.853438036809816,30.853438036809816,0.0,1010.8375808588956,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.85259509202454,30.85259509202454,0.0,1010.8382521472392,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.851752147239264,30.851752147239264,0.0,1010.8389234355828,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.850909202453987,30.850909202453987,0.0,1010.8395947239263,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.85006625766871,30.85006625766871,0.0,1010.8402660122699,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.849223312883435,30.849223312883435,0.0,1010.8409373006135,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.84838036809816,30.84838036809816,0.0,1010.841608588957,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.847537423312883,30.847537423312883,0.0,1010.8422798773006,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.846694478527606,30.846694478527606,0.0,1010.8429511656442,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.84585153374233,30.84585153374233,0.0,1010.8436224539877,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.845008588957057,30.845008588957057,0.0,1010.8442937423313,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.84416564417178,30.84416564417178,0.0,1010.8449650306749,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.843322699386505,30.843322699386505,0.0,1010.8456363190184,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.84247975460123,30.84247975460123,0.0,1010.846307607362,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.841636809815952,30.841636809815952,0.0,1010.8469788957055,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.840793865030676,30.840793865030676,0.0,1010.847650184049,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.8399509202454,30.8399509202454,0.0,1010.8483214723926,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.839107975460124,30.839107975460124,0.0,1010.8489927607362,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.838265030674847,30.838265030674847,0.0,1010.8496640490797,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.83742208588957,30.83742208588957,0.0,1010.8503353374233,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.836579141104295,30.836579141104295,0.0,1010.8510066257669,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.83573619631902,30.83573619631902,0.0,1010.8516779141104,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.834893251533742,30.834893251533742,0.0,1010.852349202454,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.834050306748466,30.834050306748466,0.0,1010.8530204907976,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.83320736196319,30.83320736196319,0.0,1010.8536917791411,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.832364417177914,30.832364417177914,0.0,1010.8543630674847,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.831521472392637,30.831521472392637,0.0,1010.8550343558283,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.83067852760736,30.83067852760736,0.0,1010.8557056441717,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.829835582822085,30.829835582822085,0.0,1010.8563769325153,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.82899263803681,30.82899263803681,0.0,1010.8570482208589,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.828149693251532,30.828149693251532,0.0,1010.8577195092024,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.82730674846626,30.82730674846626,0.0,1010.858390797546,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.826463803680983,30.826463803680983,0.0,1010.8590620858896,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.825620858895707,30.825620858895707,0.0,1010.8597333742331,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.82477791411043,30.82477791411043,0.0,1010.8604046625767,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.823934969325155,30.823934969325155,0.0,1010.8610759509203,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.82309202453988,30.82309202453988,0.0,1010.8617472392638,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.822249079754602,30.822249079754602,0.0,1010.8624185276074,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.821406134969326,30.821406134969326,0.0,1010.863089815951,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.82056319018405,30.82056319018405,0.0,1010.8637611042944,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.819720245398774,30.819720245398774,0.0,1010.864432392638,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.818877300613497,30.818877300613497,0.0,1010.8651036809816,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.81803435582822,30.81803435582822,0.0,1010.8657749693251,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.817191411042945,30.817191411042945,0.0,1010.8664462576687,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.81634846625767,30.81634846625767,0.0,1010.8671175460123,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.815505521472392,30.815505521472392,0.0,1010.8677888343558,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.814662576687116,30.814662576687116,0.0,1010.8684601226994,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.81381963190184,30.81381963190184,0.0,1010.869131411043,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.812976687116564,30.812976687116564,0.0,1010.8698026993865,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.812133742331287,30.812133742331287,0.0,1010.8704739877301,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.81129079754601,30.81129079754601,0.0,1010.8711452760737,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.810447852760735,30.810447852760735,0.0,1010.8718165644171,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.809604907975462,30.809604907975462,0.0,1010.8724878527607,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.808761963190186,30.808761963190186,0.0,1010.8731591411043,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.80791901840491,30.80791901840491,0.0,1010.8738304294478,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.807076073619633,30.807076073619633,0.0,1010.8745017177914,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.806233128834357,30.806233128834357,0.0,1010.875173006135,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.80539018404908,30.80539018404908,0.0,1010.8758442944785,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.804547239263805,30.804547239263805,0.0,1010.8765155828221,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.80370429447853,30.80370429447853,0.0,1010.8771868711657,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.802861349693252,30.802861349693252,0.0,1010.8778581595092,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.802018404907976,30.802018404907976,0.0,1010.8785294478528,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.8011754601227,30.8011754601227,0.0,1010.8792007361964,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.800332515337423,30.800332515337423,0.0,1010.8798720245398,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.799489570552147,30.799489570552147,0.0,1010.8805433128834,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.79864662576687,30.79864662576687,0.0,1010.881214601227,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.797803680981595,30.797803680981595,0.0,1010.8818858895705,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.79696073619632,30.79696073619632,0.0,1010.8825571779141,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.796117791411042,30.796117791411042,0.0,1010.8832284662576,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.795274846625766,30.795274846625766,0.0,1010.8838997546012,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.79443190184049,30.79443190184049,0.0,1010.8845710429448,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.793588957055213,30.793588957055213,0.0,1010.8852423312883,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.792746012269937,30.792746012269937,0.0,1010.8859136196319,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.791903067484665,30.791903067484665,0.0,1010.8865849079755,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.79106012269939,30.79106012269939,0.0,1010.887256196319,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.790217177914112,30.790217177914112,0.0,1010.8879274846626,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.789374233128836,30.789374233128836,0.0,1010.8885987730062,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.78853128834356,30.78853128834356,0.0,1010.8892700613496,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.787688343558283,30.787688343558283,0.0,1010.8899413496932,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.786845398773007,30.786845398773007,0.0,1010.8906126380368,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.78600245398773,30.78600245398773,0.0,1010.8912839263803,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.785159509202455,30.785159509202455,0.0,1010.8919552147239,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.78431656441718,30.78431656441718,0.0,1010.8926265030675,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.783473619631902,30.783473619631902,0.0,1010.893297791411,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.782630674846626,30.782630674846626,0.0,1010.8939690797546,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.78178773006135,30.78178773006135,0.0,1010.8946403680982,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.780944785276073,30.780944785276073,0.0,1010.8953116564417,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.780101840490797,30.780101840490797,0.0,1010.8959829447853,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.77925889570552,30.77925889570552,0.0,1010.8966542331289,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.778415950920245,30.778415950920245,0.0,1010.8973255214723,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.77757300613497,30.77757300613497,0.0,1010.8979968098159,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.776730061349692,30.776730061349692,0.0,1010.8986680981595,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.775887116564416,30.775887116564416,0.0,1010.899339386503,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.77504417177914,30.77504417177914,0.0,1010.9000106748466,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.774201226993867,30.774201226993867,0.0,1010.9006819631902,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.77335828220859,30.77335828220859,0.0,1010.9013532515337,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.772515337423314,30.772515337423314,0.0,1010.9020245398773,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.771672392638038,30.771672392638038,0.0,1010.9026958282209,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.770829447852762,30.770829447852762,0.0,1010.9033671165644,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.769986503067486,30.769986503067486,0.0,1010.904038404908,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.76914355828221,30.76914355828221,0.0,1010.9047096932516,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.768300613496933,30.768300613496933,0.0,1010.905380981595,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.767457668711657,30.767457668711657,0.0,1010.9060522699386,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.76661472392638,30.76661472392638,0.0,1010.9067235582822,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.765771779141105,30.765771779141105,0.0,1010.9073948466257,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.76492883435583,30.76492883435583,0.0,1010.9080661349693,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.764085889570552,30.764085889570552,0.0,1010.9087374233129,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.763242944785276,30.763242944785276,0.0,1010.9094087116564,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.7624,30.7624,0.0,1010.91008,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.761557055214723,30.761557055214723,0.0,1010.9107512883436,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.760714110429447,30.760714110429447,0.0,1010.9114225766871,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.75987116564417,30.75987116564417,0.0,1010.9120938650307,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.759028220858895,30.759028220858895,0.0,1010.9127651533743,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.75818527607362,30.75818527607362,0.0,1010.9134364417177,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.757342331288342,30.757342331288342,0.0,1010.9141077300613,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.75649938650307,30.75649938650307,0.0,1010.9147790184049,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.755656441717793,30.755656441717793,0.0,1010.9154503067484,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.754813496932517,30.754813496932517,0.0,1010.916121595092,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.75397055214724,30.75397055214724,0.0,1010.9167928834356,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.753127607361964,30.753127607361964,0.0,1010.9174641717791,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.752284662576688,30.752284662576688,0.0,1010.9181354601227,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.751441717791412,30.751441717791412,0.0,1010.9188067484663,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.750598773006136,30.750598773006136,0.0,1010.9194780368098,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.74975582822086,30.74975582822086,0.0,1010.9201493251534,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.748912883435583,30.748912883435583,0.0,1010.920820613497,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.748069938650307,30.748069938650307,0.0,1010.9214919018405,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.74722699386503,30.74722699386503,0.0,1010.922163190184,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.746384049079754,30.746384049079754,0.0,1010.9228344785276,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.745541104294478,30.745541104294478,0.0,1010.9235057668711,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.744698159509202,30.744698159509202,0.0,1010.9241770552147,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.743855214723926,30.743855214723926,0.0,1010.9248483435583,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.74301226993865,30.74301226993865,0.0,1010.9255196319018,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.742169325153373,30.742169325153373,0.0,1010.9261909202454,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.741326380368097,30.741326380368097,0.0,1010.926862208589,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.74048343558282,30.74048343558282,0.0,1010.9275334969325,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.739640490797548,30.739640490797548,0.0,1010.9282047852761,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.73879754601227,30.73879754601227,0.0,1010.9288760736197,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.737954601226996,30.737954601226996,0.0,1010.9295473619632,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.73711165644172,30.73711165644172,0.0,1010.9302186503068,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.736268711656443,30.736268711656443,0.0,1010.9308899386504,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.735425766871167,30.735425766871167,0.0,1010.9315612269938,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.73458282208589,30.73458282208589,0.0,1010.9322325153374,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.733739877300614,30.733739877300614,0.0,1010.932903803681,0.0,5.0
361500.0,6706.0,18928.0,0.0,30.732896932515338,30.732896932515338,0.0,1010.9335750920245,0.0,5.0
